NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B25075_001E,B25026_002E,B25026_008E,B25026_007E,B25026_006E,B25026_006E,B25026_004E,B25026_003E,B25077_001E,B25075_025E,B15003_022E,B17001_001E,B19001_017E,B19013_001E
"Ripley County, Indiana",0500000US18137,28633.0,40.8,27716.0,8357.0,22033.0,2241.0,2065.0,4659.0,4659.0,4284.0,324.0,138300.0,31.0,2300.0,28084.0,148.0,52372.0
"Rush County, Indiana",0500000US18139,16873.0,41.2,16367.0,4858.0,12124.0,1427.0,1524.0,2680.0,2680.0,2323.0,207.0,100300.0,28.0,1050.0,16602.0,151.0,46380.0
"St. Joseph County, Indiana",0500000US18141,267696.0,36.4,211802.0,68638.0,180304.0,19498.0,16920.0,39565.0,39565.0,29913.0,4329.0,116800.0,116.0,29937.0,255940.0,3262.0,46174.0
"Scott County, Indiana",0500000US18143,23734.0,40.9,23127.0,6486.0,17524.0,2287.0,1717.0,4585.0,4585.0,2427.0,115.0,98400.0,0.0,1346.0,23294.0,57.0,46368.0
"Shelby County, Indiana",0500000US18145,44404.0,41.5,41852.0,12494.0,31949.0,4060.0,2925.0,6624.0,6624.0,5437.0,700.0,124800.0,48.0,3210.0,43502.0,301.0,52651.0
"Spencer County, Indiana",0500000US18147,20777.0,42.8,20061.0,6593.0,16822.0,2103.0,1403.0,3145.0,3145.0,3096.0,289.0,118300.0,4.0,1435.0,20433.0,135.0,54870.0
"Starke County, Indiana",0500000US18149,23069.0,41.9,22277.0,7081.0,18246.0,1773.0,1907.0,3837.0,3837.0,3375.0,305.0,99100.0,19.0,1282.0,22930.0,82.0,43401.0
"Steuben County, Indiana",0500000US18151,34279.0,42.1,33336.0,10330.0,25819.0,2404.0,2315.0,5892.0,5892.0,5478.0,572.0,130000.0,36.0,3027.0,32687.0,339.0,50418.0
"Sullivan County, Indiana",0500000US18153,21026.0,41.0,19637.0,5517.0,14006.0,1443.0,1642.0,2724.0,2724.0,2489.0,176.0,77900.0,0.0,1383.0,18857.0,54.0,43786.0
"Switzerland County, Indiana",0500000US18155,10484.0,40.1,10241.0,2894.0,6932.0,746.0,575.0,1507.0,1507.0,1843.0,94.0,114200.0,0.0,421.0,10330.0,45.0,43456.0
"Tippecanoe County, Indiana",0500000US18157,183397.0,27.9,154153.0,36400.0,95585.0,6522.0,6036.0,15278.0,15278.0,22819.0,3531.0,139500.0,34.0,19941.0,167830.0,1960.0,47406.0
"Tipton County, Indiana",0500000US18159,15447.0,44.5,14895.0,5067.0,12157.0,1557.0,1401.0,2571.0,2571.0,1678.0,265.0,110600.0,20.0,1462.0,15258.0,120.0,54023.0
"Union County, Indiana",0500000US18161,7251.0,43.1,6973.0,2120.0,5220.0,630.0,516.0,1449.0,1449.0,685.0,92.0,106100.0,4.0,576.0,7153.0,21.0,45104.0
"Vanderburgh County, Indiana",0500000US18163,181692.0,37.7,156287.0,46835.0,115007.0,11508.0,10826.0,22961.0,22961.0,24361.0,2746.0,118100.0,52.0,19679.0,174972.0,1659.0,43311.0
"Vermillion County, Indiana",0500000US18165,15752.0,43.0,15453.0,5007.0,12025.0,1735.0,1006.0,2734.0,2734.0,2074.0,141.0,76200.0,2.0,1043.0,15464.0,75.0,44409.0
"Vigo County, Indiana",0500000US18167,108099.0,36.1,94538.0,24878.0,63179.0,6453.0,5106.0,12763.0,12763.0,11978.0,1260.0,91900.0,14.0,9840.0,98754.0,822.0,41221.0
"Wabash County, Indiana",0500000US18169,32177.0,42.1,30763.0,9525.0,23036.0,3303.0,2475.0,5211.0,5211.0,4074.0,584.0,96200.0,0.0,2433.0,30280.0,188.0,47473.0
"Warren County, Indiana",0500000US18171,8309.0,44.5,8145.0,2760.0,6881.0,848.0,527.0,1876.0,1876.0,1094.0,153.0,110700.0,0.0,801.0,8087.0,114.0,58623.0
"Warrick County, Indiana",0500000US18173,61427.0,40.6,57989.0,18736.0,49628.0,4094.0,4026.0,7473.0,7473.0,11290.0,1136.0,153000.0,46.0,7431.0,60346.0,1194.0,61542.0
"Washington County, Indiana",0500000US18175,27792.0,41.0,27299.0,8060.0,21936.0,1994.0,1656.0,5295.0,5295.0,3858.0,542.0,104600.0,38.0,1399.0,27447.0,138.0,44883.0
"Wayne County, Indiana",0500000US18177,67423.0,40.9,60513.0,18034.0,44415.0,5679.0,4659.0,8442.0,8442.0,7907.0,878.0,94300.0,27.0,4611.0,64765.0,565.0,39691.0
"Wells County, Indiana",0500000US18179,27836.0,40.7,26968.0,8714.0,22619.0,2094.0,1842.0,4441.0,4441.0,4537.0,864.0,118800.0,12.0,2219.0,27226.0,153.0,51568.0
"White County, Indiana",0500000US18181,24265.0,42.3,22663.0,7552.0,18723.0,1577.0,1314.0,4514.0,4514.0,3380.0,790.0,106600.0,0.0,1730.0,23872.0,161.0,51547.0
"Whitley County, Indiana",0500000US18183,33354.0,41.3,32300.0,10597.0,27084.0,1886.0,2535.0,5871.0,5871.0,5921.0,811.0,129800.0,20.0,2628.0,32840.0,292.0,54837.0
"Adair County, Iowa",0500000US19001,7330.0,46.0,7188.0,2482.0,5544.0,836.0,484.0,1219.0,1219.0,1045.0,87.0,95000.0,3.0,691.0,7090.0,76.0,48765.0
"Adams County, Iowa",0500000US19003,3822.0,47.2,3720.0,1243.0,2751.0,362.0,232.0,455.0,455.0,624.0,90.0,88900.0,0.0,326.0,3752.0,29.0,48598.0
"Allamakee County, Iowa",0500000US19005,14001.0,45.1,13497.0,4724.0,10848.0,1331.0,957.0,1781.0,1781.0,2221.0,206.0,116200.0,24.0,1205.0,13639.0,148.0,48089.0
"Appanoose County, Iowa",0500000US19007,12602.0,44.8,12289.0,4025.0,9601.0,1128.0,1153.0,1765.0,1765.0,1764.0,129.0,79300.0,6.0,1215.0,12414.0,117.0,40817.0
"Audubon County, Iowa",0500000US19009,5793.0,48.3,5636.0,2149.0,4601.0,786.0,559.0,1083.0,1083.0,822.0,61.0,66300.0,23.0,377.0,5601.0,81.0,47048.0
"Benton County, Iowa",0500000US19011,25720.0,41.8,25147.0,8179.0,21244.0,2334.0,1914.0,3717.0,3717.0,4119.0,744.0,143000.0,0.0,2807.0,25243.0,318.0,61222.0
"Black Hawk County, Iowa",0500000US19013,132821.0,34.8,113015.0,35004.0,87280.0,10551.0,8301.0,13355.0,13355.0,17879.0,2178.0,133800.0,42.0,14843.0,127148.0,1267.0,50348.0
"Boone County, Iowa",0500000US19015,26411.0,41.1,25618.0,8153.0,19504.0,1903.0,2152.0,3656.0,3656.0,4195.0,311.0,122900.0,30.0,2846.0,25765.0,229.0,54513.0
"Bremer County, Iowa",0500000US19017,24663.0,38.9,23758.0,7536.0,19157.0,2310.0,1700.0,3498.0,3498.0,3887.0,208.0,153200.0,11.0,3254.0,22987.0,362.0,64264.0
"Buchanan County, Iowa",0500000US19019,21031.0,38.5,20519.0,6554.0,16872.0,2093.0,1439.0,3219.0,3219.0,3129.0,675.0,129900.0,35.0,1957.0,20703.0,325.0,55881.0
"Buena Vista County, Iowa",0500000US19021,20445.0,35.4,16319.0,5099.0,13323.0,1480.0,1064.0,2692.0,2692.0,2979.0,438.0,106200.0,9.0,1653.0,19391.0,203.0,49942.0
"Butler County, Iowa",0500000US19023,14933.0,43.7,14648.0,5000.0,12146.0,1668.0,1236.0,2230.0,2230.0,2179.0,98.0,110500.0,9.0,1159.0,14648.0,137.0,52204.0
"Calhoun County, Iowa",0500000US19025,9876.0,45.4,9500.0,3232.0,7068.0,965.0,775.0,1284.0,1284.0,1371.0,184.0,76900.0,2.0,892.0,9192.0,132.0,44635.0
"Carroll County, Iowa",0500000US19027,20555.0,42.0,19969.0,6451.0,16280.0,2127.0,1648.0,2572.0,2572.0,3561.0,381.0,121800.0,14.0,2220.0,20153.0,201.0,53785.0
"Cass County, Iowa",0500000US19029,13433.0,44.6,13117.0,4293.0,9376.0,1243.0,1075.0,1589.0,1589.0,1886.0,32.0,91600.0,12.0,1404.0,13155.0,137.0,45469.0
"Cedar County, Iowa",0500000US19031,18389.0,42.2,17852.0,5971.0,14594.0,1591.0,1319.0,2973.0,2973.0,2412.0,243.0,138600.0,25.0,2119.0,18152.0,244.0,60435.0
"Cerro Gordo County, Iowa",0500000US19033,43303.0,44.3,41093.0,13461.0,30931.0,4035.0,2952.0,5786.0,5786.0,6020.0,611.0,115900.0,33.0,4883.0,42195.0,591.0,47788.0
"Cherokee County, Iowa",0500000US19035,11752.0,46.5,11431.0,3904.0,8596.0,1297.0,890.0,1753.0,1753.0,1618.0,121.0,86300.0,0.0,1247.0,11232.0,194.0,51590.0
"Chickasaw County, Iowa",0500000US19037,12164.0,44.2,11946.0,4113.0,9783.0,1417.0,921.0,2100.0,2100.0,1713.0,84.0,103700.0,30.0,884.0,11983.0,101.0,48013.0
"Clarke County, Iowa",0500000US19039,9273.0,39.7,8757.0,2522.0,6268.0,410.0,558.0,1312.0,1312.0,1121.0,5.0,94900.0,8.0,730.0,9095.0,20.0,46510.0
"Clay County, Iowa",0500000US19041,16478.0,41.7,15770.0,5210.0,11839.0,1186.0,1067.0,1924.0,1924.0,2154.0,46.0,111600.0,5.0,1877.0,16063.0,122.0,48888.0
"Clayton County, Iowa",0500000US19043,17735.0,45.9,17377.0,5789.0,13365.0,1905.0,1669.0,2548.0,2548.0,1907.0,188.0,111500.0,57.0,1402.0,17456.0,150.0,48482.0
"Clinton County, Iowa",0500000US19045,47972.0,42.2,45020.0,14703.0,36561.0,4723.0,3128.0,6975.0,6975.0,6479.0,641.0,110900.0,45.0,4476.0,47000.0,469.0,50067.0
"Crawford County, Iowa",0500000US19047,17147.0,37.9,15849.0,4691.0,12119.0,1626.0,880.0,1632.0,1632.0,2485.0,171.0,88800.0,9.0,1014.0,16945.0,196.0,49699.0
"Dallas County, Iowa",0500000US19049,78074.0,35.0,71336.0,22269.0,59968.0,2410.0,2338.0,6919.0,6919.0,17915.0,2400.0,204700.0,53.0,17176.0,77546.0,2945.0,78918.0
"Davis County, Iowa",0500000US19051,8768.0,37.6,8605.0,2562.0,6987.0,739.0,615.0,1255.0,1255.0,1648.0,62.0,104500.0,29.0,654.0,8638.0,99.0,49696.0
"Decatur County, Iowa",0500000US19053,8210.0,36.8,7815.0,2086.0,5086.0,546.0,607.0,902.0,902.0,976.0,46.0,79200.0,0.0,648.0,7454.0,49.0,38467.0
"Delaware County, Iowa",0500000US19055,17445.0,43.2,17154.0,5575.0,14475.0,1976.0,1501.0,3129.0,3129.0,2695.0,76.0,123200.0,3.0,1178.0,17119.0,171.0,59452.0
"Des Moines County, Iowa",0500000US19057,40114.0,42.2,36446.0,12229.0,29580.0,4009.0,2155.0,5550.0,5550.0,6733.0,487.0,98000.0,17.0,3865.0,39399.0,322.0,44516.0
"Dickinson County, Iowa",0500000US19059,17046.0,48.8,16622.0,6048.0,13106.0,1148.0,1148.0,2291.0,2291.0,3170.0,285.0,170500.0,62.0,2487.0,16741.0,436.0,57914.0
"Dubuque County, Iowa",0500000US19061,96359.0,38.5,89975.0,27463.0,69799.0,8105.0,5437.0,11917.0,11917.0,14861.0,1921.0,153000.0,98.0,12414.0,92676.0,1214.0,56154.0
"Emmet County, Iowa",0500000US19063,9820.0,42.5,9443.0,3205.0,7117.0,912.0,677.0,1375.0,1375.0,1287.0,116.0,84700.0,16.0,892.0,9012.0,114.0,45536.0
"Fayette County, Iowa",0500000US19065,20391.0,43.1,19497.0,6319.0,15156.0,2473.0,1371.0,2978.0,2978.0,3132.0,295.0,89600.0,38.0,1866.0,19632.0,167.0,47711.0
"Floyd County, Iowa",0500000US19067,16004.0,44.5,15163.0,4925.0,11726.0,1760.0,984.0,2147.0,2147.0,2430.0,417.0,104600.0,0.0,1649.0,15773.0,161.0,46406.0
"Franklin County, Iowa",0500000US19069,10393.0,42.5,9591.0,3141.0,7610.0,1056.0,770.0,1748.0,1748.0,1498.0,51.0,86400.0,10.0,897.0,10246.0,61.0,47524.0
"Fremont County, Iowa",0500000US19071,7019.0,46.3,6765.0,2230.0,5183.0,576.0,421.0,1109.0,1109.0,717.0,123.0,99300.0,0.0,758.0,6820.0,130.0,52922.0
"Greene County, Iowa",0500000US19073,9083.0,45.0,8887.0,2963.0,6957.0,861.0,769.0,1416.0,1416.0,1372.0,103.0,86400.0,0.0,831.0,8929.0,82.0,47264.0
"Grundy County, Iowa",0500000US19075,12373.0,42.5,12169.0,4131.0,9940.0,1289.0,736.0,1696.0,1696.0,2158.0,133.0,127100.0,2.0,1629.0,12128.0,226.0,61606.0
"Guthrie County, Iowa",0500000US19077,10691.0,45.9,10418.0,3637.0,8715.0,828.0,908.0,1922.0,1922.0,1392.0,182.0,104600.0,0.0,1085.0,10561.0,189.0,52702.0
"Hamilton County, Iowa",0500000US19079,15227.0,43.0,14213.0,4565.0,11132.0,1337.0,1066.0,2386.0,2386.0,2149.0,281.0,95900.0,0.0,1678.0,14973.0,146.0,53970.0
"Hancock County, Iowa",0500000US19081,11006.0,44.2,10661.0,3674.0,8540.0,961.0,887.0,1523.0,1523.0,1882.0,112.0,95500.0,10.0,1121.0,10807.0,141.0,54813.0
"Hardin County, Iowa",0500000US19083,17324.0,44.4,16615.0,5398.0,12688.0,1546.0,1212.0,2602.0,2602.0,2644.0,305.0,90400.0,46.0,1748.0,16423.0,187.0,51821.0
"Harrison County, Iowa",0500000US19085,14335.0,44.0,13978.0,4596.0,11000.0,1293.0,1116.0,2396.0,2396.0,1833.0,93.0,107800.0,19.0,1328.0,14020.0,134.0,55845.0
"Henry County, Iowa",0500000US19087,19941.0,40.7,18325.0,5421.0,13351.0,1781.0,1256.0,2831.0,2831.0,2184.0,156.0,106100.0,60.0,1931.0,18469.0,126.0,49606.0
"Howard County, Iowa",0500000US19089,9430.0,42.1,9271.0,3047.0,7578.0,982.0,548.0,1501.0,1501.0,1600.0,104.0,98300.0,12.0,585.0,9172.0,71.0,49199.0
"Humboldt County, Iowa",0500000US19091,9607.0,43.3,9416.0,3050.0,7105.0,1191.0,576.0,1528.0,1528.0,1280.0,64.0,90200.0,5.0,1039.0,9477.0,88.0,47478.0
"Ida County, Iowa",0500000US19093,7041.0,44.7,6885.0,2315.0,5442.0,695.0,500.0,1151.0,1151.0,973.0,50.0,88100.0,39.0,782.0,6892.0,98.0,49957.0
"Iowa County, Iowa",0500000US19095,16326.0,41.8,15972.0,5333.0,13035.0,1447.0,1367.0,2121.0,2121.0,2728.0,168.0,139500.0,11.0,1375.0,16014.0,147.0,55099.0
"Jackson County, Iowa",0500000US19097,19529.0,44.6,18947.0,6277.0,14668.0,2072.0,1319.0,2949.0,2949.0,2751.0,274.0,116400.0,23.0,1566.0,19236.0,190.0,49115.0
"Jasper County, Iowa",0500000US19099,36715.0,42.6,35174.0,10688.0,25976.0,3499.0,2085.0,5218.0,5218.0,4662.0,460.0,118600.0,48.0,3651.0,34808.0,270.0,55503.0
"Jefferson County, Iowa",0500000US19101,17662.0,41.1,14839.0,4575.0,10608.0,1085.0,1174.0,2187.0,2187.0,1792.0,190.0,110700.0,22.0,2306.0,16075.0,126.0,45257.0
"Johnson County, Iowa",0500000US19103,142006.0,29.9,118240.0,33209.0,83790.0,4978.0,4621.0,14007.0,14007.0,21531.0,3169.0,202400.0,238.0,23294.0,133721.0,3515.0,56808.0
"Jones County, Iowa",0500000US19105,20481.0,43.8,19578.0,6299.0,14539.0,1636.0,1256.0,2565.0,2565.0,2690.0,423.0,130300.0,81.0,1747.0,19126.0,330.0,55507.0
"Keokuk County, Iowa",0500000US19107,10234.0,44.1,10026.0,3419.0,8060.0,1076.0,903.0,1581.0,1581.0,1472.0,144.0,79500.0,0.0,888.0,10091.0,86.0,45227.0
"Kossuth County, Iowa",0500000US19109,15226.0,45.9,14818.0,5280.0,12315.0,1839.0,1186.0,2676.0,2676.0,2355.0,314.0,95800.0,14.0,1681.0,14932.0,205.0,54231.0
"Lee County, Iowa",0500000US19111,35172.0,43.4,32906.0,10660.0,27105.0,3453.0,2254.0,5549.0,5549.0,5447.0,457.0,88100.0,25.0,2693.0,34247.0,135.0,44568.0
"Linn County, Iowa",0500000US19113,218076.0,37.2,195251.0,64658.0,164563.0,12859.0,10351.0,26326.0,26326.0,37758.0,4391.0,148600.0,132.0,31995.0,212566.0,3549.0,60989.0
"Louisa County, Iowa",0500000US19115,11251.0,40.7,10414.0,3346.0,8695.0,921.0,884.0,1798.0,1798.0,1298.0,303.0,102400.0,3.0,790.0,11088.0,95.0,51615.0
"Lucas County, Iowa",0500000US19117,8700.0,45.5,8498.0,2895.0,7166.0,768.0,528.0,1196.0,1196.0,1499.0,193.0,84700.0,10.0,771.0,8565.0,100.0,48768.0
"Lyon County, Iowa",0500000US19119,11730.0,38.2,11385.0,3716.0,9975.0,950.0,828.0,2230.0,2230.0,2318.0,171.0,118900.0,0.0,1208.0,11568.0,140.0,59888.0
"Madison County, Iowa",0500000US19121,15661.0,40.9,15267.0,4822.0,12179.0,1007.0,1042.0,2266.0,2266.0,2268.0,336.0,163000.0,18.0,1875.0,15431.0,193.0,60326.0
"Mahaska County, Iowa",0500000US19123,22324.0,39.9,21361.0,6186.0,15867.0,1760.0,1504.0,2597.0,2597.0,2981.0,363.0,109100.0,21.0,2546.0,21677.0,185.0,49599.0
"Marion County, Iowa",0500000US19125,33197.0,39.2,31849.0,9466.0,24759.0,1916.0,1832.0,4422.0,4422.0,5949.0,365.0,144800.0,23.0,3809.0,31538.0,264.0,57412.0
"Marshall County, Iowa",0500000US19127,40735.0,38.7,34008.0,10993.0,29572.0,3087.0,2078.0,5044.0,5044.0,6366.0,324.0,104600.0,38.0,3786.0,39709.0,326.0,54193.0
"Mills County, Iowa",0500000US19129,14841.0,42.8,14460.0,4283.0,11295.0,1011.0,1337.0,2090.0,2090.0,1816.0,256.0,154200.0,20.0,1775.0,14616.0,136.0,66203.0
"Mitchell County, Iowa",0500000US19131,10757.0,43.7,10528.0,3607.0,9222.0,1001.0,923.0,1971.0,1971.0,1747.0,150.0,110500.0,6.0,853.0,10521.0,130.0,52564.0
"Monona County, Iowa",0500000US19133,9013.0,47.0,8741.0,2893.0,6575.0,1165.0,699.0,1237.0,1237.0,1101.0,79.0,80100.0,3.0,740.0,8799.0,84.0,41455.0
"Monroe County, Iowa",0500000US19135,7964.0,43.2,7749.0,2541.0,6073.0,823.0,633.0,1073.0,1073.0,998.0,152.0,93400.0,0.0,633.0,7795.0,27.0,47515.0
"Montgomery County, Iowa",0500000US19137,10380.0,45.2,9913.0,3136.0,7051.0,790.0,811.0,1465.0,1465.0,1128.0,95.0,80700.0,0.0,848.0,10153.0,53.0,42641.0
"Muscatine County, Iowa",0500000US19139,42949.0,38.0,39253.0,12119.0,32693.0,3611.0,2858.0,6299.0,6299.0,7016.0,307.0,126600.0,9.0,4069.0,42119.0,327.0,55971.0
"O'Brien County, Iowa",0500000US19141,14055.0,43.4,13281.0,4361.0,10157.0,1179.0,1339.0,1781.0,1781.0,1399.0,265.0,107800.0,0.0,1482.0,13812.0,271.0,52474.0
"Osceola County, Iowa",0500000US19143,6154.0,44.3,5871.0,1964.0,4663.0,713.0,448.0,964.0,964.0,816.0,124.0,85900.0,0.0,544.0,6044.0,64.0,48457.0
"Page County, Iowa",0500000US19145,15552.0,44.0,14668.0,4769.0,11453.0,1294.0,1419.0,2019.0,2019.0,2074.0,224.0,85800.0,15.0,1708.0,14669.0,128.0,46128.0
"Palo Alto County, Iowa",0500000US19147,9155.0,42.6,8833.0,2871.0,6777.0,818.0,440.0,1276.0,1276.0,1238.0,115.0,86600.0,6.0,1070.0,8801.0,63.0,49109.0
"Plymouth County, Iowa",0500000US19149,24972.0,41.5,23828.0,7908.0,19722.0,2234.0,1596.0,3850.0,3850.0,3716.0,184.0,143000.0,3.0,2604.0,24488.0,252.0,60339.0
"Pocahontas County, Iowa",0500000US19151,7061.0,47.3,6778.0,2431.0,5347.0,768.0,651.0,1098.0,1098.0,745.0,89.0,70800.0,16.0,697.0,6898.0,91.0,46250.0
"Polk County, Iowa",0500000US19153,459159.0,35.0,390415.0,119927.0,316208.0,20101.0,19895.0,56230.0,56230.0,72832.0,9408.0,161100.0,406.0,74656.0,450260.0,9106.0,61684.0
"Pottawattamie County, Iowa",0500000US19155,93198.0,39.3,87907.0,24978.0,63786.0,7322.0,5850.0,10992.0,10992.0,11986.0,1538.0,128500.0,122.0,9167.0,90729.0,1120.0,53260.0
"Poweshiek County, Iowa",0500000US19157,18622.0,41.0,17632.0,5217.0,12480.0,1360.0,1261.0,2520.0,2520.0,2341.0,289.0,128100.0,43.0,1618.0,16848.0,198.0,50725.0
"Ringgold County, Iowa",0500000US19159,5054.0,46.0,4911.0,1507.0,3701.0,360.0,372.0,563.0,563.0,684.0,123.0,75700.0,0.0,479.0,4849.0,88.0,46927.0
"Sac County, Iowa",0500000US19161,10034.0,45.9,9800.0,3416.0,7943.0,1169.0,815.0,1530.0,1530.0,1677.0,130.0,83200.0,22.0,1017.0,9811.0,81.0,49570.0
"Scott County, Iowa",0500000US19163,171116.0,37.7,146989.0,46252.0,120956.0,10642.0,8516.0,23314.0,23314.0,26969.0,3167.0,150900.0,64.0,23147.0,167853.0,2703.0,56454.0
"Shelby County, Iowa",0500000US19165,11944.0,47.0,11484.0,4042.0,9664.0,1418.0,1117.0,1756.0,1756.0,1650.0,318.0,107900.0,11.0,1357.0,11705.0,147.0,52757.0
"Sioux County, Iowa",0500000US19167,34621.0,33.3,32150.0,9481.0,26351.0,2098.0,2151.0,4877.0,4877.0,5955.0,530.0,147700.0,18.0,3881.0,32213.0,470.0,63466.0
"Story County, Iowa",0500000US19169,94834.0,25.8,83040.0,19333.0,48609.0,3511.0,3061.0,8151.0,8151.0,12652.0,1528.0,167800.0,116.0,13631.0,85202.0,1402.0,51201.0
"Tama County, Iowa",0500000US19171,17423.0,43.2,15442.0,5157.0,13015.0,1970.0,1196.0,2661.0,2661.0,2208.0,163.0,103300.0,27.0,1397.0,16918.0,111.0,53833.0
"Taylor County, Iowa",0500000US19173,6209.0,43.4,5960.0,1993.0,4484.0,534.0,370.0,915.0,915.0,994.0,108.0,74800.0,17.0,431.0,6078.0,50.0,46510.0
"Union County, Iowa",0500000US19175,12539.0,40.3,12208.0,3810.0,8867.0,952.0,582.0,2112.0,2112.0,1624.0,122.0,88100.0,6.0,1044.0,12252.0,136.0,45934.0
"Van Buren County, Iowa",0500000US19177,7380.0,44.8,7229.0,2460.0,6246.0,694.0,572.0,1457.0,1457.0,1252.0,79.0,80400.0,6.0,483.0,7301.0,81.0,46769.0
"Wapello County, Iowa",0500000US19179,35242.0,39.5,32003.0,10513.0,25721.0,3101.0,2588.0,4881.0,4881.0,5941.0,282.0,81400.0,24.0,2764.0,34403.0,202.0,42494.0
"Warren County, Iowa",0500000US19181,48170.0,38.2,46619.0,13995.0,36751.0,3067.0,3000.0,6454.0,6454.0,7801.0,850.0,165200.0,19.0,6565.0,46321.0,634.0,67090.0
"Washington County, Iowa",0500000US19183,22115.0,41.2,21332.0,6384.0,16290.0,1716.0,1636.0,3520.0,3520.0,2871.0,262.0,127500.0,0.0,2169.0,21645.0,197.0,56864.0
"Wayne County, Iowa",0500000US19185,6403.0,43.9,6264.0,2044.0,5079.0,533.0,403.0,961.0,961.0,982.0,169.0,73200.0,7.0,396.0,6298.0,42.0,42088.0
"Webster County, Iowa",0500000US19187,37050.0,39.5,33912.0,10245.0,24247.0,2947.0,2649.0,4329.0,4329.0,5208.0,359.0,90000.0,19.0,3760.0,34215.0,273.0,42196.0
"Winnebago County, Iowa",0500000US19189,10580.0,42.8,10088.0,3463.0,7924.0,1096.0,758.0,1499.0,1499.0,1294.0,110.0,93300.0,0.0,1248.0,9982.0,55.0,49278.0
"Winneshiek County, Iowa",0500000US19191,20789.0,40.6,20124.0,6354.0,14934.0,1753.0,1335.0,3256.0,3256.0,2616.0,158.0,159400.0,39.0,2335.0,18418.0,175.0,57009.0
"Woodbury County, Iowa",0500000US19193,102426.0,35.3,88291.0,25934.0,69202.0,6522.0,6272.0,12232.0,12232.0,15006.0,1649.0,104300.0,15.0,9676.0,99440.0,870.0,49010.0
"Worth County, Iowa",0500000US19195,7562.0,44.6,7347.0,2511.0,6127.0,990.0,596.0,1438.0,1438.0,1154.0,79.0,95100.0,6.0,611.0,7402.0,60.0,49472.0
"Wright County, Iowa",0500000US19197,12891.0,44.4,12022.0,4061.0,9568.0,1194.0,801.0,2321.0,2321.0,1493.0,134.0,76700.0,12.0,1091.0,12649.0,167.0,46071.0
"Allen County, Kansas",0500000US20001,12951.0,41.7,12117.0,3822.0,9059.0,1247.0,901.0,2039.0,2039.0,1346.0,76.0,73700.0,0.0,1043.0,12430.0,57.0,40911.0
"Anderson County, Kansas",0500000US20003,7858.0,42.0,7504.0,2287.0,5596.0,668.0,420.0,1267.0,1267.0,1142.0,52.0,91200.0,0.0,547.0,7751.0,11.0,42146.0
"Atchison County, Kansas",0500000US20005,16557.0,36.6,15023.0,4301.0,10569.0,1383.0,1153.0,2210.0,2210.0,1677.0,215.0,100300.0,0.0,1336.0,15297.0,94.0,46103.0
"Barber County, Kansas",0500000US20007,4831.0,44.3,4623.0,1388.0,3460.0,468.0,197.0,881.0,881.0,811.0,40.0,77400.0,0.0,365.0,4751.0,56.0,49455.0
"Barton County, Kansas",0500000US20009,27214.0,40.1,25106.0,7689.0,18445.0,2368.0,1457.0,3409.0,3409.0,2592.0,622.0,83700.0,0.0,2125.0,26722.0,217.0,44449.0
"Bourbon County, Kansas",0500000US20011,14751.0,38.1,13701.0,3896.0,10448.0,1012.0,733.0,2129.0,2129.0,2876.0,323.0,82300.0,7.0,1352.0,14309.0,91.0,41529.0
"Brown County, Kansas",0500000US20013,9810.0,42.9,8408.0,2804.0,6831.0,740.0,740.0,1327.0,1327.0,1087.0,230.0,86000.0,9.0,792.0,9704.0,80.0,44672.0
"Butler County, Kansas",0500000US20015,66264.0,38.0,62088.0,17661.0,47464.0,2878.0,3930.0,9715.0,9715.0,10043.0,1077.0,137800.0,28.0,8244.0,63640.0,808.0,60338.0
"Chase County, Kansas",0500000US20017,2694.0,46.2,2577.0,849.0,2120.0,215.0,256.0,456.0,456.0,360.0,29.0,83200.0,0.0,304.0,2591.0,14.0,41889.0
"Chautauqua County, Kansas",0500000US20019,3470.0,49.0,3043.0,1164.0,2630.0,233.0,365.0,518.0,518.0,505.0,20.0,53900.0,0.0,359.0,3397.0,25.0,37927.0
"Cherokee County, Kansas",0500000US20021,20737.0,41.7,18749.0,5884.0,15550.0,1810.0,1308.0,3832.0,3832.0,2631.0,158.0,74800.0,14.0,1663.0,20440.0,81.0,41240.0
"Cheyenne County, Kansas",0500000US20023,2679.0,48.5,2502.0,983.0,2020.0,306.0,156.0,362.0,362.0,462.0,25.0,84500.0,0.0,376.0,2641.0,10.0,46058.0
"Clark County, Kansas",0500000US20025,2131.0,44.5,1951.0,618.0,1447.0,139.0,213.0,280.0,280.0,306.0,30.0,67300.0,0.0,335.0,2069.0,17.0,42976.0
"Clay County, Kansas",0500000US20027,8346.0,42.0,8042.0,2637.0,6873.0,1042.0,615.0,1250.0,1250.0,1472.0,135.0,99400.0,0.0,972.0,8195.0,131.0,53041.0
"Cloud County, Kansas",0500000US20029,9302.0,41.5,8828.0,2822.0,6545.0,707.0,641.0,1349.0,1349.0,1132.0,379.0,72500.0,8.0,757.0,8924.0,43.0,40947.0
"Coffey County, Kansas",0500000US20031,8433.0,44.4,8083.0,2671.0,6241.0,533.0,578.0,1245.0,1245.0,1379.0,174.0,107300.0,2.0,930.0,8303.0,130.0,57442.0
"Comanche County, Kansas",0500000US20033,1898.0,47.0,1841.0,575.0,1409.0,172.0,133.0,274.0,274.0,218.0,15.0,65900.0,0.0,191.0,1821.0,16.0,43542.0
